sweep,filename,rpot_ohm,dt_s,n_samples,u_r_total_ohm,uncertainty_status,CH1_quantum_V,CH1_quantum_grid_consistency,CH1_u_quantization_V,CH1_dc_reading_limit_V,CH2_quantum_V,CH2_quantum_grid_consistency,CH2_u_quantization_V,CH2_dc_reading_limit_V,CH3_quantum_V,CH3_quantum_grid_consistency,CH3_u_quantization_V,CH3_dc_reading_limit_V,u_r_block_5ms_ohm,u_r_block_10ms_ohm,u_r_block_ohm,block_ci95_low_ohm,block_ci95_high_ohm,block_duration_selected_s
back,trace21.csv,546.45,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.080402,1.0,0.02321005817169215,,0.08040199999999997,1.0,0.02321005817169214,,0.080402,1.0,0.02321005817169215,,0.04953125122952592,0.052700210976989466,0.052700210976989466,546.3542575767298,546.5589017790811,0.01
back,trace22.csv,559.73,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.080402,1.0,0.02321005817169215,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999999,1.0,0.023210058171692142,,0.05417431238074458,0.06203651578703488,0.06203651578703488,559.6052836751969,559.8411344229519,0.01
back,trace23.csv,566.43,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.080402,1.0,0.02321005817169215,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999999,1.0,0.023210058171692142,,0.06180228650703495,0.05786323454534674,0.06180228650703495,566.3258667343275,566.5585351784493,0.005
back,trace24.csv,574.95,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.080402,1.0,0.02321005817169215,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999999,1.0,0.023210058171692142,,0.05808372774254769,0.06495423954161221,0.06495423954161221,574.8179788908728,575.0709273992167,0.01
back,trace25.csv,582.47,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.080402,1.0,0.02321005817169215,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999997,1.0,0.02321005817169214,,0.05066938463118242,0.05436037770335855,0.05436037770335855,582.353924303338,582.5725103965462,0.01
back,trace26.csv,591.79,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999999,1.0,0.023210058171692142,,0.06227459969038587,0.0637880156947774,0.0637880156947774,591.6526176711192,591.9029623844738,0.01
back,trace27.csv,600.22,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999999,1.0,0.023210058171692142,,0.05462588943554553,0.06395057742531306,0.06395057742531306,600.0983566510497,600.3534985532834,0.01
back,trace28.csv,609.11,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999997,1.0,0.02321005817169214,,0.058896175437032024,0.056532562153737476,0.058896175437032024,608.9948402114305,609.2264148672758,0.005
back,trace29.csv,619.81,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999997,1.0,0.02321005817169214,,0.07129518081982077,0.07015415173365823,0.07129518081982077,619.6686936924931,619.9561276953415,0.005
back,trace30.csv,628.02,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999997,1.0,0.02321005817169214,,0.0750639201972279,0.0691933507039473,0.0750639201972279,627.8700635951692,628.1698138808583,0.005
back,trace31.csv,636.37,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999997,1.0,0.02321005817169214,,0.060935761758678486,0.06696790583522225,0.06696790583522225,636.2374360056732,636.4979356974449,0.01
back,trace32.csv,646.74,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.08040200000000003,1.0,0.023210058171692156,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999997,1.0,0.02321005817169214,,0.05428529254706325,0.05877775983820621,0.05877775983820621,646.6180234861254,646.8446974822778,0.01
back,trace33.csv,654.04,1.000000000001e-06,500000,,partial: calibration/probe/R0 terms unresolved,0.080402,1.0,0.02321005817169215,,0.08040199999999997,1.0,0.02321005817169214,,0.08040199999999997,1.0,0.02321005817169214,,0.0657501453723184,0.061498137857084995,0.0657501453723184,653.9239099294639,654.1823273994651,0.005
