path,status,n_samples,duration_s,dt_s,n_channels,rpot_ohm,residual_pct,resistance_status,n_maxima,period_samples,f0_hz,quantum_V,clip_pct,peak_status,sha256
chua/set 2/sweep back/trace70.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,912.6281640948846,4.404381892151665,ok,1518,328,3048.780487801829,0.008441999999999616,0.0018,ok,fef613b98362cd2b42c09f0dce296ab4decca79152f6c62ba6a60f869106909c
chua/set 2/sweep back/trace71.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,2574.631771449227,10.552777663287335,CHECK,0,0,0.0,0.008441999999999616,0.0068,no periodicity found (not oscillating?),31c131b5de7bb71a2892a3ac680e33f06db7ed162f04af23451584a2dc90f307
chua/set 2/sweep back/trace72.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,,,non-physical divider coefficients; check channels/clipping,0,0,0.0,0.008441999999999616,0.0008,no periodicity found (not oscillating?),18c1a1e97c2279fb26a0dcea265038b4f6175f78e3f2422e704ca55b8c96cd65
chua/set 2/sweep back/trace73.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,,,non-physical divider coefficients; check channels/clipping,0,0,0.0,0.008441999999999616,0.0002,no periodicity found (not oscillating?),c3621cd4a933f22b3d84ed7187007e9006905af643d566bdf168f76d073e2f87
chua/set 2/sweep back/trace74.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,,,non-physical divider coefficients; check channels/clipping,0,0,0.0,0.008441999999999616,0.0124,no periodicity found (not oscillating?),1fe960c74609b0380bff7009109aab3b2904d063a808a7975f6f9fb827e70cf1
chua/set 2/sweep back/trace75.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,,,non-physical divider coefficients; check channels/clipping,0,0,0.0,0.00844200000000006,0.0006,no periodicity found (not oscillating?),bf19859bd04ee3fc764e7ead96d51af4037941d1bc76fd6b2dd5bdef7441703b
chua/set 2/sweep back/trace76.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,,,non-physical divider coefficients; check channels/clipping,0,0,0.0,0.008441999999999616,0.0096,no periodicity found (not oscillating?),117dd3f334e83167b18e7e39e9576688e303755ecf8ebd5767aac2aa4e7fa836
chua/set 2/sweep forward/trace1.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,,,non-physical divider coefficients; check channels/clipping,0,0,0.0,0.008441999999999616,0.0018,no periodicity found (not oscillating?),e134b603457c7bc9aba440cc0a1663788bc5291e9a1c03b2186fbe218fc6ee80
chua/set 2/sweep forward/trace2.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,,,non-physical divider coefficients; check channels/clipping,0,0,0.0,0.00844200000000006,0.041,no periodicity found (not oscillating?),e3fa36946f39fe650fbd5af59212a95bdd486a6f1fb59f617f5fd1c1ad8c8175
chua/set 2/sweep forward/trace3.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,,,non-physical divider coefficients; check channels/clipping,0,0,0.0,0.008441999999999616,0.0906,no periodicity found (not oscillating?),cf57569a6be7d074c6dc026bc261343e15cbe9b056e5f2384a0b60c9c143d123
chua/set 2/sweep forward/trace4.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,,,non-physical divider coefficients; check channels/clipping,0,0,0.0,0.008441999999999616,0.0214,no periodicity found (not oscillating?),591fa0da00dea57a652b065f10bce3dabc033adb374a70e83b04570749190be3
chua/set 2/sweep forward/trace5.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,2611.0463321986304,10.776347757678687,CHECK,0,0,0.0,0.00844200000000006,0.0002,no periodicity found (not oscillating?),9aa7c08382cf237bcdb30a4052d9c47b505a1bc13f4ae761334ba0c9a7992b3a
chua/set 2/sweep forward/trace6.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,780.1790113931338,8.421035897569764,CHECK,0,0,0.0,0.008441999999999616,0.0868,no periodicity found (not oscillating?),29a04b33659466bc0d70a93542f476d35d95e9a5f6bfe836ba011291639035dd
chua/set 2/sweep forward/trace7.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,837.998614226601,7.093575274070204,CHECK,0,0,0.0,0.008441999999999616,0.0004,no periodicity found (not oscillating?),542260f155395fc45e88a6e9b5b90ba41845f20cb74389a393f6181033ce2520
chua/set 2/sweep forward/trace8.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,863.2347129225975,6.204856830454646,CHECK,0,0,0.0,0.008441999999999616,0.0014,no periodicity found (not oscillating?),5f95ff9fe285d5a3049f9e916bfcaa534661fe7c6d797384001c5cef3c298c0e
chua/set 2/sweep forward/trace9.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,879.6193165004714,4.924805408088572,ok,605,824,3033.98058254229,0.008441999999999616,0.0108,ok,71b4f0385070e059b764628f947e9045514119ee449ece124be97d09533b66b6
chua/set 2/sweep forward/trace10.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,883.3281512085933,4.4987614518589725,ok,605,824,3033.98058254229,0.008441999999999616,0.0038,ok,1c36d1e4c981fac286b3929297790e5d04aa1d9cdd5729023da68889514d36c6
chua/set 2/sweep forward/trace11.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,886.7980183747366,3.931039825669649,ok,604,825,3030.3030303210267,0.008441999999999616,0.0154,ok,eaae0009743f1d47b0e225f12142fcf9ba0c2b513cc6d1cabb525ba9e0f89457
chua/set 2/sweep forward/trace12.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,889.2566568222177,3.7388761706483935,ok,605,822,3041.3625304316874,0.008441999999999616,0.003,ok,68fe9a7c83897d5f5dfcc08b5e77e425de9e329a0a938eafe945a63eaf1c42ef
chua/set 2/sweep forward/trace13.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,893.6560946162716,3.268437901703468,ok,605,828,3019.323671515516,0.008441999999999616,0.0554,ok,9a755c73d032c721a92811a39b845af616adfa0bba28867eb6e5fcb91a73850e
chua/set 2/sweep forward/trace14.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,894.514468563192,2.963850862959625,ok,604,826,3026.6343825845606,0.008441999999999616,0.1538,ok,85c5df56ad973524fa5bf394e194dc51a49e4833d97d4e8c43e07f3275d46546
chua/set 2/sweep forward/trace15.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,894.4693139893806,2.664418384078405,ok,604,826,3026.6343825845606,0.008441999999999616,0.0306,ok,1ebeeb9ba53440ed9308f1b00804359f512c6055a98cfd79464f9f3d75fe3263
chua/set 2/sweep forward/trace16.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,895.9753016254274,2.6005473713699585,ok,604,827,3022.974607031254,0.008441999999999616,0.013,ok,cc1cd5d2fd3861c4472b6a90da94ffa863381d85973031737036834abba00f37
chua/set 2/sweep forward/trace17.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,899.6084077572398,2.314404133466139,ok,604,826,3026.6343825845606,0.008441999999999616,0.004,ok,e7c1b83c532ebe9bda492b81e091b3415d17677b0e0c61452b2dc2c51dc2519d
chua/set 2/sweep forward/trace18.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,898.7820966134096,2.1418811595546887,ok,603,828,3019.323671515516,0.008441999999999616,0.0068,ok,7564b4db6ad4df03c8361f5fbed21448960ea44870fd57be7c1718eca0fc60f0
chua/set 2/sweep forward/trace19.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,901.5459873579305,1.8680153653180303,ok,604,829,3015.68154404686,0.008441999999999616,0.0048,ok,7a87371742906626652adeabe04d8e11897bb5307308b7b16ebe701da7ca1d7d
chua/set 2/sweep forward/trace20.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,900.8828744432577,1.8221629774939334,ok,603,828,3019.323671515516,0.008441999999999616,0.0238,ok,3d0f6079004bd1f5218fb5d6e14f48cd1e53bc35c9080edcac1285545f4c4920
chua/set 2/sweep forward/trace21.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,898.7125641315674,1.6419232714288825,ok,603,829,3015.68154404686,0.008441999999999616,0.015,ok,ce47092b73f8fd1d92190505ba4e27a42e8e78d65b19cc6da756932178e8a278
chua/set 2/sweep forward/trace22.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,895.7097381870387,1.5597820789123034,ok,603,829,3015.68154404686,0.008441999999999616,0.0178,ok,9c1bb483bbea70e9ed13fb11440529a5b08de28d8e2496ccce6497ed37409732
chua/set 2/sweep forward/trace23.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,895.4830031852717,1.3879668091190491,ok,602,829,3015.68154404686,0.008441999999999616,0.0012,ok,3be7f5024d810c65cd6350126d3e47616d923b021c91cfaec105b943e1300ba8
chua/set 2/sweep forward/trace24.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,893.9932779334683,1.2958725605604053,ok,601,830,3012.0481927889723,0.008441999999999616,0.0024,ok,332fab14a699379c1363f840d0f98842561e6369c16a7ebd8513fbcca8d40cb1
chua/set 2/sweep forward/trace25.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,891.2008130769133,1.1862865881243079,ok,601,832,3004.807692325537,0.008441999999999616,0.001,ok,fb5c06c041026eae91235dd88bb3051e93c268449698c5effc817ab07fa71264
chua/set 2/sweep forward/trace26.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,887.9825624999049,0.9880155111168689,ok,600,832,3004.807692325537,0.008441999999999616,0.0704,ok,9dd90910bfb1f38c52654fd93d371b2c6d329eabeea2253ca0bc7e8e01e3956b
chua/set 2/sweep forward/trace27.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,885.6984258925899,0.9410359797360004,ok,599,833,3001.2004802099004,0.008441999999999616,0.005,ok,ac799a4cf9c5c0b96c7820b5992a54eee7993c6b573b6a02c18c309eefd0556b
chua/set 2/sweep forward/trace28.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,883.7117647570983,0.8719902941298426,ok,599,835,2994.011976065685,0.008441999999999616,0.0346,ok,414d56dc550e14028653d8a9ba9e18e708f9a1b7e9467fc52ed512527ccbaba3
chua/set 2/sweep forward/trace29.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,879.4992171832175,0.7361864549328674,ok,597,838,2983.293556103636,0.008441999999999616,0.0008,ok,79d7aadd579a3b7fe394c18c6f05189b7d37a4392025136eca67b6a894c552ef
chua/set 2/sweep forward/trace30.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,876.9446003154684,0.6454011258190804,ok,596,838,2983.293556103636,0.008441999999999616,0.0106,ok,daecf1674b2d0e7e2b7f9c1b02849fee57366afb62d77268e431d0dac08df04c
chua/set 2/sweep forward/trace31.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,871.8476671200438,0.5865457500813859,ok,594,839,2979.7377830927853,0.01004999999999967,0.0112,ok,a3a5ba2e080ec1c0b9760110299f575b5de5c606ff14fa0e7ad4dfdfd2c33044
chua/set 2/sweep forward/trace32.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,867.9773743744669,0.5581641113257994,ok,593,842,2969.121140160151,0.011255999999999933,0.0208,ok,91d35326abdddbf35340d7a7a813e9c2f7dd192977c5442774b7893df07f90f3
chua/set 2/sweep forward/trace33.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,864.2784203665905,0.5118561895070591,ok,592,842,2969.121140160151,0.011255999999999489,0.0446,ok,55a55c6b1b6f6dfc5a2a7c6e4d6025e7c63bd395577e8ac0412c09facec79c2b
chua/set 2/sweep forward/trace34.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,866.4780879936478,0.5172512890715633,ok,591,844,2962.0853080744632,0.012863999999999542,0.0246,ok,e103192fcdc109e7ff20569690fca1ff810f971b188aae68b1f45b0409610f10
chua/set 2/sweep forward/trace35.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,863.2493636609437,0.49667952923042136,ok,590,846,2955.0827423343344,0.01406999999999936,0.0212,ok,9404f0c2ab073a025434c4d900e193add023095bb18769c7da5962bc1361dbdb
chua/set 2/sweep forward/trace36.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,855.2768218278698,0.45552178895087675,ok,586,851,2937.7203290421235,0.01808999999999994,0.105,ok,4b351a7ada5a4d3649c8e7ef5507befde01d075ec6e2be45dc75b47c70983b09
chua/set 2/sweep forward/trace37.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,851.5962516443625,0.42353744042458097,ok,583,849,2944.6407538455205,0.019295999999999758,0.0058,ok,cb33e8e59df9d0345a046cb8d43789b759b79b90eda8e59a545953791fab8f59
chua/set 2/sweep forward/trace38.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,849.4566277004169,0.43881076707632355,ok,580,859,2910.360884766993,0.02090399999999981,0.3494,ok,629fb088b1bf143a087a4291f0e4760e4d3adb89c2132db34df2501da3d77b54
chua/set 2/sweep forward/trace39.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,842.6961987894716,0.4414578518079565,ok,578,864,2893.5185185357027,0.02090399999999981,0.2702,ok,30b249238aa9a7ad95a2b01c312b43aa2d9bcd722082093a6471ee0ee632d3b7
chua/set 2/sweep forward/trace40.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,837.4745566373032,0.4375543799899211,ok,578,859,2910.360884766993,0.02090399999999981,0.1108,ok,27c3e45fbeaa2c1f6e3b944e3c1b55826d42faae8506d66965b38fd81fcdae1d
chua/set 2/sweep forward/trace41.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,828.228818046513,0.4475324439888016,ok,576,868,2880.1843318143397,0.02090399999999981,0.0202,ok,5bf626679019caae44ca2c2ef2c3124c463fb642f148d3413e0d37e65241f74f
chua/set 2/sweep forward/trace42.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,818.3473628428549,0.4519427687886786,ok,574,870,2873.56321840787,0.02090399999999981,0.0378,ok,8dbde474e4926ef3874c821bba9f2149dacf8b4bbc1b6d355197087fae6a4c79
chua/set 2/sweep forward/trace43.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,808.5397319759728,0.4552189224488538,ok,572,873,2863.688430715747,0.02090399999999981,0.0748,ok,1ba807c56baf70c1f4ff4c087a4d2e10317380d8f6a2ea30387fd7fe16ee9b51
chua/set 2/sweep forward/trace44.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,798.9772902982845,0.4662098872334023,ok,570,876,2853.8812785557616,0.02090399999999981,0.0208,ok,82c387603e90863a3c0f1275628d044972ffb144209e0259c4d0c51e548dc58b
chua/set 2/sweep forward/trace45.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,788.2134626922048,0.47763569498745667,ok,568,877,2850.627137987283,0.02090399999999981,0.2228,ok,19cd6a28ce8852ac3ccb856ecdf889b784c64055f31eb285357c702a02216607
chua/set 2/sweep forward/trace46.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,777.4450521541277,0.48307036210303944,ok,566,881,2837.684449506069,0.02090399999999981,0.066,ok,fee6849dae932ebf8ae9cda620c07bfd422b8e09948e5f39f8c7dd1a940b3b37
chua/set 2/sweep forward/trace47.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,777.9062925200666,0.48475672872597436,ok,567,880,2840.9090909259626,0.02090399999999981,0.461,ok,dfee3c102de2798a0abe23ce5f2dafdd8ec96c04e9fcd65d35017a3d537d76ca
chua/set 2/sweep forward/trace48.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,776.5097208392833,0.4836560837139238,ok,567,881,2837.684449506069,0.02090399999999981,0.0052,ok,71a3532446e2db898238b165bee4c578935a19a5cce0d60e576186f93b79c871
chua/set 2/sweep forward/trace49.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,776.8015230382127,0.47833524710132164,ok,567,880,2840.9090909259626,0.02090399999999981,0.2086,ok,0f0aaf18753b91f29792014db818f8feeac6276583bb838bf04c7ed7549d6076
chua/set 2/sweep forward/trace50.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,775.8827424579503,0.47947140794042714,ok,566,876,2853.8812785557616,0.02090399999999981,0.0064,ok,1b9145ae60d9bba6064c93ddd8eee3e3af75fe6ddb4237387574c463ea35e58e
chua/set 2/sweep forward/trace51.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,775.0069710856562,0.4765675527731087,ok,566,880,2840.9090909259626,0.02090399999999981,0.2336,ok,4de99670c8157d601eb1f2986816fcc3decccd156feb14b7b17cef0a1827e275
chua/set 2/sweep forward/trace52.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,774.434237137014,0.47890203469048553,ok,566,882,2834.467120198239,0.02090399999999981,0.2084,ok,550e70c699fc6b97638a9b599bf997bc33b7ce4556fe1d80cf89f3860f870d6f
chua/set 2/sweep forward/trace53.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,773.8292523165005,0.4754826578139734,ok,566,879,2844.141069413933,0.02090399999999981,0.0382,ok,1a97e90de8a59e2c4b9bf346fb7e4f8491a7f4279ed8b88d3a9cf17d14d09f6a
chua/set 2/sweep forward/trace54.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,772.2007521696861,0.47720290650353214,ok,566,883,2831.2570781595095,0.02090399999999981,0.0024,ok,dab3f43ede129fba266ae0a6515987562fd1a8deab8cee6bbf3d8fec0000067c
chua/set 2/sweep forward/trace55.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,770.6999936472846,0.47751949205467453,ok,566,881,2837.684449506069,0.02090399999999981,0.0842,ok,3524b680e3c73bb79a48468069093b23fb2063ff40602d05c828feee1b783a22
chua/set 2/sweep forward/trace56.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,769.2463129755504,0.47709828041111646,ok,566,878,2847.380410039689,0.02090399999999981,0.0828,ok,d5a5e1829d36e846819864d7afa046407bae351ad2b20c24989ddeca8c253428
chua/set 2/sweep forward/trace57.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,767.5747107189293,0.47683942049698547,ok,566,881,2837.684449506069,0.02090399999999981,0.1244,ok,0f2f199be202a1fbcc05187ab6209cd4dae40a7ab24157bbb2ff293ee60876c3
chua/set 2/sweep forward/trace58.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,766.6126708708524,0.4760903923645122,ok,566,883,2831.2570781595095,0.02090399999999981,0.3874,ok,33fce795f682b9276715e83a4bf1881b2af37c7e2c1ea573f135f2fcfc2f542b
chua/set 2/sweep forward/trace59.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,766.1197881328774,0.4761209181932661,ok,566,883,2831.2570781595095,0.02090399999999981,0.0036,ok,aac56990e3b1ed0eaac0b132815b7ad6724ab3470737dcf29a4612a13abe0086
chua/set 2/sweep forward/trace60.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,764.7231087455082,0.47234832753699096,ok,566,880,2840.9090909259626,0.02090399999999981,0.0764,ok,e255a746e1799526d53878e53061ab894f2cd7821cfa856c24dce214823839c7
chua/set 2/sweep forward/trace61.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,761.9355645171778,0.4776474759302628,ok,566,883,2831.2570781595095,0.02090399999999981,0.0586,ok,977153847eeda46e1af46de855ebb034f80ddeb5a4914a8390698e6c443cb97b
chua/set 2/sweep forward/trace62.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,758.9562295435203,0.47827375407320644,ok,566,888,2815.315315332035,0.02090399999999981,0.0344,ok,886cfb499ff7ec0ebfa4e00634cf88397534de6c0bff370ddab984c2a20e07d6
chua/set 2/sweep forward/trace63.csv,ok,500000,0.19999963999999998,3.999999999976245e-07,3,755.9859269252466,0.48115509685538876,ok,566,881,2837.684449506069,0.02090399999999981,0.3342,ok,4362a79c1f56a187f91526b97169fe27e30a66d4934cac9bda0c9e81ef1873ca
chua/set 2/sweep forward/trace64.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,755.2063794556162,0.4803545716586161,ok,1415,355,2816.901408447887,0.02090399999999981,0.0858,ok,6bef6ea741fb8455ccdab908400f1778b2a8e11cf3c4848bfd4a95c596435b7c
chua/set 2/sweep forward/trace65.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,754.9941839196899,0.4786868919393632,ok,1415,353,2832.8611897988667,0.02090399999999981,0.3276,ok,3d5d324dc7d32631454cc863aec0e8fb57e22019bef9655593bcfaac6297db47
chua/set 2/sweep forward/trace66.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,754.7463841323475,0.48089184844760724,ok,1415,349,2865.3295128911172,0.02090399999999981,0.0068,ok,f46589747883297e0fe6be7a2e49386119aa8fe10560b956300ffd1378602d70
chua/set 2/sweep forward/trace67.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,754.3266732003063,0.48129977308793714,ok,1415,355,2816.901408447887,0.02090399999999981,0.0304,ok,32dd69c7be7cbde3842b21b2957626973284066da75159382e99538e7a4e01bd
chua/set 2/sweep forward/trace68.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,754.0652905059386,0.47885133097684995,ok,1415,353,2832.8611897988667,0.02090399999999981,0.5648,ok,ffd07508290fe267feb95ff71f77ef2e65f09941dbf98454f5cc0f6c1d066a45
chua/set 2/sweep forward/trace69.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,753.7181018482403,0.47815586616862005,ok,1415,352,2840.9090909062497,0.02090399999999981,0.2726,ok,04c27130edabadc5bea53aebf530cbb183a2b619a60ebd890632a337281c7995
chua/set 2/sweep forward/trace70.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,753.2329560250149,0.47963281093776483,ok,1415,356,2808.988764042135,0.02090399999999981,0.0598,ok,68d82a778fceab6f29c97bc55ddacb0c30b39890608dfd2516dbda95d305c5ed
chua/set 2/sweep forward/trace71.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,752.9745032459955,0.4802212115064316,ok,1415,355,2816.901408447887,0.02090399999999981,0.0314,ok,40ca064f057a8c62caed2743fbdb27afc1f5a3fb73e25c094151c4a1ed7d97c5
chua/set 2/sweep forward/trace72.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,752.4325956791105,0.4777518477515412,ok,1416,354,2824.8587570593218,0.02090399999999981,0.0058,ok,2b02432ef2e6ffbe187cc72aba9a7a9c2296d84b61a208e6e1ea229f8d23cce1
chua/set 2/sweep forward/trace73.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,751.7259198055144,0.48629179093076697,ok,1415,354,2824.8587570593218,0.02090399999999981,0.4182,ok,8606916506356079e165616ef4706f2c423597d6aaf920b334e5ca23b91912de
chua/set 2/sweep forward/trace74.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,750.8897116360874,0.4851279232645071,ok,1414,355,2816.901408447887,0.02090399999999981,0.0352,ok,2fa0e7ef7fbe9352e4f1cef43804c1b92c33829c5e634f3febd70c71b2fec71a
chua/set 2/sweep forward/trace75.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,750.4448903696829,0.4835964760148908,ok,1414,354,2824.8587570593218,0.02090399999999981,0.0192,ok,c6b768906c57f45a3ca5cd1214ff610f131284d0d8842fdb91fb7fa2c6a811d6
chua/set 2/sweep forward/trace76.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,749.5247115673351,0.488352664086062,ok,1414,354,2824.8587570593218,0.02090399999999981,0.3944,ok,ec4c027c3d41c1c223b475a64b9cc638e029cd9a4cbec484b21e19fcbe00605a
chua/set 2/sweep forward/trace77.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,748.929386088809,0.49073417106150763,ok,1414,355,2816.901408447887,0.02090399999999981,0.1606,ok,551d9568b297a0dff0e446a0691cb653093148bd0d6bb0ec3d16d99828a9bd5d
chua/set 2/sweep forward/trace78.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,748.5869295686523,0.4819058733189894,ok,1412,354,2824.8587570593218,0.02090399999999981,0.0876,ok,27f2e444b516e55bb3a874bda98d6d1e1ecd09badc25c0b50d3e5468e31801ff
chua/set 2/sweep forward/trace79.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,748.6576321782906,0.48293592954113734,ok,1412,356,2808.988764042135,0.02090399999999981,0.0786,ok,4cd04b23048f0d26d9cfa03b18c18518ae9aacb839c51ceefd98356f90f39e65
chua/set 2/sweep forward/trace80.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,748.4363809454353,0.4837724583839011,ok,1412,355,2816.901408447887,0.02090399999999981,0.0478,ok,77b828109ec210afb6df3f32d6a809c48e6b35ee907bf31b5c72bf5e74fe3901
chua/set 2/sweep forward/trace81.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,748.0831591403096,0.48478694340860373,ok,1412,356,2808.988764042135,0.02090399999999981,0.0268,ok,c3411e7500b49ae1ca5186b1422fa94ed5a989ac7d1df8b50dc302341ec47c89
chua/set 2/sweep forward/trace82.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,747.9526440509276,0.4812210968044179,ok,1412,355,2816.901408447887,0.02090399999999981,0.0264,ok,35f3aefdd65530ec040bef0c2e3f7777acba6e4fff879150a0e268fc66abf75c
chua/set 2/sweep forward/trace83.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,747.5020839729721,0.48101657737395126,ok,1412,356,2808.988764042135,0.02090399999999981,0.0666,ok,ca35f61c3d7bc7e32f1399631fac2cb83ba110ba8d5ccfd617787ea4af10ecbc
chua/set 2/sweep forward/trace84.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,747.1325314449307,0.4786447398712204,ok,1411,356,2808.988764042135,0.02090399999999981,0.0994,ok,b2a825d9451b3e815a18f3afef453a29e703b8db9b867a145101f8bc68f95426
chua/set 2/sweep forward/trace85.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,746.8306377512574,0.47509755885891325,ok,1410,356,2808.988764042135,0.02090399999999981,0.0004,ok,44946230029b8a53761a5f92fa33c045e502e6d842710ee669b500eaa06a3a1a
chua/set 2/sweep forward/trace86.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,746.4030068222173,0.4791651404491091,ok,1410,355,2816.901408447887,0.02090399999999981,0.1684,ok,b4116415cf65a057c9a5d1e32e19c7e462eb7a3d8893d3a6e47cc5a9bf1d2e84
chua/set 2/sweep forward/trace87.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,745.415629143178,0.47753045437588176,ok,1410,356,2808.988764042135,0.02090399999999981,0.037,ok,ad9fea101480e3b0b128fc4891699935a11236785eec64e2538013e1e232f2c4
chua/set 2/sweep forward/trace88.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,745.8530291773778,0.47899868764105713,ok,1410,356,2808.988764042135,0.02090399999999981,0.078,ok,23a5eb7308b6f330c02f46cc01c20d0affec0191549b298a9a039fdf4779e9e7
chua/set 2/sweep forward/trace89.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,745.5304762949701,0.47761292621801354,ok,1409,356,2808.988764042135,0.02090399999999981,0.0498,ok,68187a53093ac7356342844709fbeb1505ca4558406ac1cd3df12dd2aee707b9
chua/set 2/sweep forward/trace90.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,744.6908380196112,0.4735156109528218,ok,1408,357,2801.1204481764703,0.02090399999999981,0.1138,ok,f2eb297ddcffd6ce59d83227e78d31174b45c51428cc55dedf168f29a3f1ee62
chua/set 2/sweep forward/trace91.csv,ok,500000,0.49999899999999997,1.000000000001e-06,3,744.3139416007731,0.4825320084889631,ok,1408,357,2801.1204481764703,0.02090399999999981,0.0002,ok,4ad5f7b1b8bac5e1ceada413bf649b045e80913017ec7d6e77d393359a6906c7
