rpot_ohm,initial_v1_V,max_v
307.0,1,7.009836478714801
307.0,1,7.009831127170888
307.0,1,7.009808747395932
307.0,1,7.009829203282903
307.0,1,7.00982623668459
307.0,1,7.0098245363802505
307.0,1,7.009822949863079
307.0,1,7.009816770720079
307.0,1,7.009835774247633
307.0,1,7.009830074297725
307.0,1,7.009806186404327
307.0,1,7.009832482964511
307.0,1,7.009829518021015
307.0,1,7.009813659029306
307.0,1,7.009826814072451
307.0,1,7.0098238957738985
307.0,1,7.009828287593909
307.0,1,7.009825447310132
308.0,1,7.009316253563009
308.0,1,7.009325381396491
308.0,1,7.0093209880571745
308.0,1,7.0093191010679385
308.0,1,7.009322464197692
308.0,1,7.009318724221923
308.0,1,7.009321721261053
308.0,1,7.009319501711861
308.0,1,7.009315681849435
308.0,1,7.009323897332738
308.0,1,7.009319179368064
308.0,1,7.009314048289557
308.0,1,7.009326765759766
308.0,1,7.009321058366096
308.0,1,7.009313429803665
308.0,1,7.009330209351114
308.0,1,7.009323224733851
308.0,1,7.009312936355657
308.0,1,7.009333624854243
308.0,1,7.009325383012976
308.0,1,7.009312194209051
308.0,1,7.0093355289697215
308.0,1,7.009326462877197
308.0,1,7.009310298798358
308.0,1,7.009336505030935
308.0,1,7.009327115711287
308.0,1,7.009306236562381
308.0,1,7.009335795990092
308.0,1,7.0093269847408
308.0,1,7.009301785141488
308.0,1,7.009333637208213
308.0,1,7.009326160385745
308.0,1,7.009299106207539
308.0,1,7.009331070738959
308.0,1,7.009325137765369
308.0,1,7.009301243279619
308.0,1,7.0093299423855315
308.0,1,7.009324800994066
308.0,1,7.009305557965508
308.0,1,7.009328974286951
308.0,1,7.009324541877656
308.0,1,7.009309940013451
308.0,1,7.009328131509062
308.0,1,7.009323839802237
308.0,1,7.009313733011989
308.0,1,7.00932713243834
308.0,1,7.009322523589321
308.0,1,7.009316865486855
308.0,1,7.009324777894403
308.0,1,7.009320517403371
308.0,1,7.009319651517925
308.0,1,7.009321844503608
308.0,1,7.009318248920913
308.0,1,7.009322257883455
308.0,1,7.00931891267535
308.0,1,7.009315095509417
308.0,1,7.009324367993827
308.0,1,7.00931950887429
308.0,1,7.009313894411612
308.0,1,7.009327460117663
308.0,1,7.0093214971296804
308.0,1,7.009313319849404
308.0,1,7.009330944796702
308.0,1,7.009323685929739
308.0,1,7.009312965342945
308.0,1,7.009334244557843
308.0,1,7.009325721574551
308.0,1,7.009311854587251
308.0,1,7.009335758436894
308.0,1,7.009326610936016
308.0,1,7.009309535539554
308.0,1,7.009336529295991
308.0,1,7.009327168474918
308.0,1,7.009305340614246
308.0,1,7.0093353610299225
308.0,1,7.009326820366933
308.0,1,7.009300811493326
308.0,1,7.009332849294807
