Time(s),CH1(V),CH2(V)
5.276152e-03,3.087437e+00,3.473367e+00
5.278952e-03,2.958794e+00,3.473367e+00
5.281752e-03,2.958794e+00,3.473367e+00
5.284552e-03,2.958794e+00,3.473367e+00
5.287352e-03,2.958794e+00,3.473367e+00
5.290152e-03,2.958794e+00,3.473367e+00
5.292952e-03,3.087437e+00,3.473367e+00
5.295752e-03,2.958794e+00,3.473367e+00
5.298552e-03,2.958794e+00,3.473367e+00
5.301352e-03,2.958794e+00,3.473367e+00
5.304152e-03,2.958794e+00,3.473367e+00
5.306952e-03,3.087437e+00,3.473367e+00
5.309752e-03,2.958794e+00,3.473367e+00
5.312552e-03,2.958794e+00,3.473367e+00
5.315352e-03,3.087437e+00,3.473367e+00
5.318152e-03,3.087437e+00,3.602010e+00
5.320952e-03,2.958794e+00,3.473367e+00
5.323752e-03,3.087437e+00,3.473367e+00
5.326552e-03,3.087437e+00,3.473367e+00
5.329352e-03,2.958794e+00,3.473367e+00
5.332152e-03,2.958794e+00,3.473367e+00
5.334952e-03,2.958794e+00,3.473367e+00
5.337752e-03,2.958794e+00,3.473367e+00
5.340552e-03,3.087437e+00,3.473367e+00
5.343352e-03,2.958794e+00,3.473367e+00
5.346152e-03,3.087437e+00,3.602010e+00
5.348952e-03,2.958794e+00,3.473367e+00
5.351752e-03,3.087437e+00,3.473367e+00
5.354552e-03,3.087437e+00,3.473367e+00
5.357352e-03,2.958794e+00,3.473367e+00
5.360152e-03,2.958794e+00,3.473367e+00
5.362952e-03,3.087437e+00,3.473367e+00
5.365752e-03,2.958794e+00,3.473367e+00
5.368552e-03,3.087437e+00,3.473367e+00
5.371352e-03,3.087437e+00,3.473367e+00
5.374152e-03,3.087437e+00,3.473367e+00
5.376952e-03,3.087437e+00,3.473367e+00
5.379752e-03,3.087437e+00,3.473367e+00
5.382552e-03,2.958794e+00,3.473367e+00
5.385352e-03,3.087437e+00,3.473367e+00
5.388152e-03,3.087437e+00,3.473367e+00
5.390952e-03,3.087437e+00,3.473367e+00
5.393752e-03,3.087437e+00,3.602010e+00
5.396553e-03,3.087437e+00,3.473367e+00
5.399353e-03,2.958794e+00,3.473367e+00
5.402153e-03,3.087437e+00,3.473367e+00
5.404953e-03,3.087437e+00,3.473367e+00
5.407753e-03,3.087437e+00,3.602010e+00
5.410553e-03,2.958794e+00,3.602010e+00
5.413353e-03,3.087437e+00,3.473367e+00
5.416153e-03,3.087437e+00,3.602010e+00
5.418953e-03,3.087437e+00,3.473367e+00
5.421753e-03,3.087437e+00,3.473367e+00
5.424553e-03,3.087437e+00,3.602010e+00
5.427353e-03,3.087437e+00,3.602010e+00
5.430153e-03,2.958794e+00,3.602010e+00
5.432953e-03,2.958794e+00,3.602010e+00
5.435753e-03,3.087437e+00,3.602010e+00
5.438553e-03,2.958794e+00,3.473367e+00
5.441353e-03,3.087437e+00,3.602010e+00
5.444153e-03,3.087437e+00,3.602010e+00
5.446953e-03,3.087437e+00,3.602010e+00
5.449753e-03,3.087437e+00,3.602010e+00
5.452553e-03,3.087437e+00,3.602010e+00
5.455353e-03,3.087437e+00,3.602010e+00
5.458153e-03,2.958794e+00,3.602010e+00
5.460953e-03,3.087437e+00,3.602010e+00
5.463753e-03,3.087437e+00,3.602010e+00
5.466553e-03,3.087437e+00,3.602010e+00
5.469353e-03,3.087437e+00,3.602010e+00
5.472153e-03,3.087437e+00,3.473367e+00
5.474953e-03,3.087437e+00,3.602010e+00
5.477753e-03,3.087437e+00,3.602010e+00
5.480553e-03,3.087437e+00,3.602010e+00
5.483353e-03,3.087437e+00,3.602010e+00
5.486153e-03,3.087437e+00,3.602010e+00
5.488953e-03,3.087437e+00,3.602010e+00
5.491753e-03,3.087437e+00,3.602010e+00
5.494553e-03,3.087437e+00,3.602010e+00
5.497353e-03,3.087437e+00,3.602010e+00
5.500153e-03,3.087437e+00,3.602010e+00
5.502953e-03,3.087437e+00,3.602010e+00
5.505753e-03,3.087437e+00,3.602010e+00
5.508553e-03,3.087437e+00,3.602010e+00
5.511353e-03,3.087437e+00,3.602010e+00
5.514153e-03,3.087437e+00,3.602010e+00
5.516953e-03,3.087437e+00,3.602010e+00
5.519753e-03,3.087437e+00,3.602010e+00
5.522553e-03,3.087437e+00,3.602010e+00
5.525353e-03,3.087437e+00,3.602010e+00
5.528153e-03,3.087437e+00,3.602010e+00
5.530953e-03,3.087437e+00,3.602010e+00
5.533754e-03,3.087437e+00,3.602010e+00
5.536554e-03,3.087437e+00,3.602010e+00
5.539354e-03,3.087437e+00,3.602010e+00
5.542154e-03,3.087437e+00,3.602010e+00
5.544954e-03,3.087437e+00,3.602010e+00
5.547754e-03,3.087437e+00,3.602010e+00
5.550554e-03,3.087437e+00,3.602010e+00
5.553354e-03,3.087437e+00,3.602010e+00
5.556154e-03,3.087437e+00,3.602010e+00
5.558954e-03,3.087437e+00,3.602010e+00
5.561754e-03,3.087437e+00,3.602010e+00
5.564554e-03,3.087437e+00,3.602010e+00
5.567354e-03,3.087437e+00,3.602010e+00
5.570154e-03,3.087437e+00,3.602010e+00
5.572954e-03,3.087437e+00,3.602010e+00
5.575754e-03,3.087437e+00,3.602010e+00
5.578554e-03,3.087437e+00,3.602010e+00
5.581354e-03,3.087437e+00,3.602010e+00
5.584154e-03,3.087437e+00,3.602010e+00
5.586954e-03,3.087437e+00,3.602010e+00
5.589754e-03,3.087437e+00,3.602010e+00
5.592554e-03,3.087437e+00,3.602010e+00
5.595354e-03,3.087437e+00,3.602010e+00
5.598154e-03,3.087437e+00,3.602010e+00
5.600954e-03,3.087437e+00,3.602010e+00
5.603754e-03,3.087437e+00,3.602010e+00
5.606554e-03,3.087437e+00,3.602010e+00
5.609354e-03,3.216081e+00,3.602010e+00
5.612154e-03,3.087437e+00,3.730654e+00
5.614954e-03,3.087437e+00,3.602010e+00
5.617754e-03,3.087437e+00,3.602010e+00
5.620554e-03,3.087437e+00,3.602010e+00
5.623354e-03,3.087437e+00,3.602010e+00
5.626154e-03,3.087437e+00,3.730654e+00
5.628954e-03,3.087437e+00,3.602010e+00
5.631754e-03,3.087437e+00,3.602010e+00
5.634554e-03,3.087437e+00,3.602010e+00
5.637354e-03,3.087437e+00,3.602010e+00
5.640154e-03,3.087437e+00,3.602010e+00
5.642954e-03,3.087437e+00,3.602010e+00
5.645754e-03,3.216081e+00,3.602010e+00
5.648554e-03,3.087437e+00,3.602010e+00
5.651354e-03,3.216081e+00,3.730654e+00
5.654154e-03,3.216081e+00,3.602010e+00
5.656954e-03,3.087437e+00,3.602010e+00
5.659754e-03,3.216081e+00,3.730654e+00
5.662554e-03,3.216081e+00,3.602010e+00
5.665354e-03,3.216081e+00,3.602010e+00
5.668154e-03,3.216081e+00,3.602010e+00
5.670955e-03,3.216081e+00,3.602010e+00
5.673755e-03,3.087437e+00,3.602010e+00
5.676555e-03,3.216081e+00,3.730654e+00
5.679355e-03,3.087437e+00,3.602010e+00
5.682155e-03,3.087437e+00,3.602010e+00
5.684955e-03,3.087437e+00,3.730654e+00
5.687755e-03,3.216081e+00,3.602010e+00
5.690555e-03,3.216081e+00,3.602010e+00
5.693355e-03,3.216081e+00,3.730654e+00
5.696155e-03,3.216081e+00,3.602010e+00
5.698955e-03,3.216081e+00,3.602010e+00
5.701755e-03,3.216081e+00,3.730654e+00
5.704555e-03,3.216081e+00,3.730654e+00
5.707355e-03,3.216081e+00,3.730654e+00
5.710155e-03,3.216081e+00,3.730654e+00
5.712955e-03,3.216081e+00,3.730654e+00
5.715755e-03,3.216081e+00,3.730654e+00
5.718555e-03,3.216081e+00,3.730654e+00
5.721355e-03,3.216081e+00,3.602010e+00
5.724155e-03,3.216081e+00,3.730654e+00
5.726955e-03,3.216081e+00,3.602010e+00
5.729755e-03,3.087437e+00,3.730654e+00
5.732555e-03,3.216081e+00,3.602010e+00
5.735355e-03,3.087437e+00,3.602010e+00
5.738155e-03,3.087437e+00,3.602010e+00
5.740955e-03,3.216081e+00,3.602010e+00
5.743755e-03,3.087437e+00,3.730654e+00
5.746555e-03,3.216081e+00,3.730654e+00
5.749355e-03,3.216081e+00,3.730654e+00
5.752155e-03,3.216081e+00,3.730654e+00
5.754955e-03,3.216081e+00,3.730654e+00
5.757755e-03,3.216081e+00,3.730654e+00
5.760555e-03,3.216081e+00,3.730654e+00
5.763355e-03,3.087437e+00,3.730654e+00
5.766155e-03,3.216081e+00,3.730654e+00
5.768955e-03,3.216081e+00,3.730654e+00
5.771755e-03,3.216081e+00,3.730654e+00
5.774555e-03,3.216081e+00,3.730654e+00
5.777355e-03,3.216081e+00,3.730654e+00
5.780155e-03,3.087437e+00,3.730654e+00
5.782955e-03,3.216081e+00,3.730654e+00
5.785755e-03,3.216081e+00,3.730654e+00
5.788555e-03,3.216081e+00,3.730654e+00
5.791355e-03,3.216081e+00,3.730654e+00
5.794155e-03,3.216081e+00,3.730654e+00
5.796955e-03,3.216081e+00,3.730654e+00
5.799755e-03,3.216081e+00,3.730654e+00
5.802555e-03,3.216081e+00,3.730654e+00
5.805355e-03,3.216081e+00,3.730654e+00
5.808156e-03,3.216081e+00,3.730654e+00
5.810956e-03,3.216081e+00,3.730654e+00
5.813756e-03,3.216081e+00,3.730654e+00
5.816556e-03,3.216081e+00,3.730654e+00
5.819356e-03,3.216081e+00,3.730654e+00
5.822156e-03,3.216081e+00,3.730654e+00
5.824956e-03,3.216081e+00,3.730654e+00
5.827756e-03,3.216081e+00,3.730654e+00
5.830556e-03,3.216081e+00,3.730654e+00
5.833356e-03,3.216081e+00,3.730654e+00
5.836156e-03,3.216081e+00,3.730654e+00
5.838956e-03,3.216081e+00,3.730654e+00
5.841756e-03,3.216081e+00,3.730654e+00
5.844556e-03,3.216081e+00,3.730654e+00
5.847356e-03,3.087437e+00,3.730654e+00
5.850156e-03,3.216081e+00,3.730654e+00
5.852956e-03,3.216081e+00,3.730654e+00
5.855756e-03,3.216081e+00,3.730654e+00
5.858556e-03,3.216081e+00,3.730654e+00
5.861356e-03,3.216081e+00,3.730654e+00
5.864156e-03,3.216081e+00,3.730654e+00
5.866956e-03,3.216081e+00,3.730654e+00
5.869756e-03,3.216081e+00,3.730654e+00
5.872556e-03,3.216081e+00,3.730654e+00
5.875356e-03,3.216081e+00,3.730654e+00
5.878156e-03,3.216081e+00,3.730654e+00
5.880956e-03,3.216081e+00,3.730654e+00
5.883756e-03,3.344724e+00,3.730654e+00
5.886556e-03,3.216081e+00,3.730654e+00
5.889356e-03,3.216081e+00,3.859297e+00
5.892156e-03,3.344724e+00,3.730654e+00
5.894956e-03,3.216081e+00,3.730654e+00
5.897756e-03,3.216081e+00,3.730654e+00
5.900556e-03,3.216081e+00,3.730654e+00
5.903356e-03,3.216081e+00,3.730654e+00
5.906156e-03,3.216081e+00,3.730654e+00
5.908956e-03,3.216081e+00,3.730654e+00
5.911756e-03,3.216081e+00,3.730654e+00
5.914556e-03,3.216081e+00,3.730654e+00
5.917356e-03,3.216081e+00,3.730654e+00
5.920156e-03,3.344724e+00,3.730654e+00
5.922956e-03,3.216081e+00,3.730654e+00
5.925756e-03,3.216081e+00,3.730654e+00
5.928556e-03,3.216081e+00,3.859297e+00
5.931356e-03,3.216081e+00,3.730654e+00
5.934156e-03,3.216081e+00,3.730654e+00
5.936956e-03,3.216081e+00,3.730654e+00
5.939756e-03,3.216081e+00,3.730654e+00
5.942556e-03,3.216081e+00,3.730654e+00
5.945357e-03,3.216081e+00,3.859297e+00
5.948157e-03,3.216081e+00,3.730654e+00
5.950957e-03,3.216081e+00,3.730654e+00
5.953757e-03,3.344724e+00,3.859297e+00
5.956557e-03,3.216081e+00,3.730654e+00
5.959357e-03,3.344724e+00,3.730654e+00
5.962157e-03,3.344724e+00,3.730654e+00
5.964957e-03,3.216081e+00,3.730654e+00
5.967757e-03,3.216081e+00,3.730654e+00
5.970557e-03,3.216081e+00,3.730654e+00
5.973357e-03,3.344724e+00,3.859297e+00
5.976157e-03,3.344724e+00,3.730654e+00
5.978957e-03,3.216081e+00,3.859297e+00
5.981757e-03,3.344724e+00,3.859297e+00
5.984557e-03,3.344724e+00,3.859297e+00
5.987357e-03,3.344724e+00,3.859297e+00
5.990157e-03,3.216081e+00,3.859297e+00
5.992957e-03,3.216081e+00,3.859297e+00
5.995757e-03,3.216081e+00,3.859297e+00
5.998557e-03,3.216081e+00,3.859297e+00
6.001357e-03,3.344724e+00,3.859297e+00
6.004157e-03,3.216081e+00,3.859297e+00
6.006957e-03,3.344724e+00,3.730654e+00
6.009757e-03,3.344724e+00,3.859297e+00
6.012557e-03,3.344724e+00,3.859297e+00
6.015357e-03,3.216081e+00,3.859297e+00
6.018157e-03,3.216081e+00,3.859297e+00
6.020957e-03,3.344724e+00,3.730654e+00
6.023757e-03,3.344724e+00,3.730654e+00
6.026557e-03,3.344724e+00,3.859297e+00
6.029357e-03,3.216081e+00,3.859297e+00
6.032157e-03,3.344724e+00,3.859297e+00
6.034957e-03,3.344724e+00,3.859297e+00
6.037757e-03,3.344724e+00,3.859297e+00
6.040557e-03,3.216081e+00,3.730654e+00
6.043357e-03,3.216081e+00,3.859297e+00
6.046157e-03,3.344724e+00,3.859297e+00
6.048957e-03,3.344724e+00,3.859297e+00
6.051757e-03,3.344724e+00,3.859297e+00
6.054557e-03,3.344724e+00,3.859297e+00
6.057357e-03,3.344724e+00,3.859297e+00
6.060157e-03,3.344724e+00,3.859297e+00
6.062957e-03,3.344724e+00,3.859297e+00
6.065757e-03,3.344724e+00,3.859297e+00
6.068557e-03,3.344724e+00,3.859297e+00
6.071357e-03,3.344724e+00,3.859297e+00
6.074157e-03,3.344724e+00,3.859297e+00
6.076957e-03,3.344724e+00,3.859297e+00
6.079757e-03,3.344724e+00,3.859297e+00
6.082557e-03,3.216081e+00,3.859297e+00
6.085358e-03,3.344724e+00,3.859297e+00
6.088158e-03,3.344724e+00,3.859297e+00
6.090958e-03,3.344724e+00,3.859297e+00
6.093758e-03,3.344724e+00,3.859297e+00
6.096558e-03,3.344724e+00,3.859297e+00
6.099358e-03,3.216081e+00,3.859297e+00
6.102158e-03,3.344724e+00,3.859297e+00
6.104958e-03,3.344724e+00,3.859297e+00
6.107758e-03,3.344724e+00,3.859297e+00
6.110558e-03,3.344724e+00,3.859297e+00
6.113358e-03,3.344724e+00,3.859297e+00
6.116158e-03,3.344724e+00,3.859297e+00
6.118958e-03,3.344724e+00,3.859297e+00
6.121758e-03,3.344724e+00,3.859297e+00
6.124558e-03,3.344724e+00,3.859297e+00
6.127358e-03,3.344724e+00,3.859297e+00
6.130158e-03,3.344724e+00,3.859297e+00
6.132958e-03,3.344724e+00,3.859297e+00
6.135758e-03,3.344724e+00,3.859297e+00
6.138558e-03,3.344724e+00,3.859297e+00
6.141358e-03,3.344724e+00,3.859297e+00
6.144158e-03,3.344724e+00,3.859297e+00
6.146958e-03,3.344724e+00,3.859297e+00
6.149758e-03,3.344724e+00,3.859297e+00
6.152558e-03,3.344724e+00,3.859297e+00
6.155358e-03,3.344724e+00,3.859297e+00
6.158158e-03,3.344724e+00,3.859297e+00
6.160958e-03,3.344724e+00,3.859297e+00
6.163758e-03,3.344724e+00,3.859297e+00
6.166558e-03,3.344724e+00,3.859297e+00
6.169358e-03,3.344724e+00,3.859297e+00
6.172158e-03,3.344724e+00,3.859297e+00
6.174958e-03,3.344724e+00,3.859297e+00
6.177758e-03,3.344724e+00,3.859297e+00
6.180558e-03,3.473367e+00,3.987940e+00
6.183358e-03,3.344724e+00,3.859297e+00
6.186158e-03,3.473367e+00,3.987940e+00
6.188958e-03,3.344724e+00,3.859297e+00
6.191758e-03,3.344724e+00,3.859297e+00
6.194558e-03,3.344724e+00,3.859297e+00
6.197358e-03,3.473367e+00,3.987940e+00
6.200158e-03,3.344724e+00,3.859297e+00
6.202958e-03,3.344724e+00,3.859297e+00
6.205758e-03,3.473367e+00,3.859297e+00
6.208558e-03,3.344724e+00,3.859297e+00
6.211358e-03,3.344724e+00,3.987940e+00
6.214158e-03,3.344724e+00,3.859297e+00
6.216958e-03,3.344724e+00,3.859297e+00
6.219758e-03,3.473367e+00,3.987940e+00
6.222559e-03,3.344724e+00,3.859297e+00
6.225359e-03,3.344724e+00,3.859297e+00
6.228159e-03,3.344724e+00,3.987940e+00
6.230959e-03,3.344724e+00,3.859297e+00
6.233759e-03,3.344724e+00,3.859297e+00
6.236559e-03,3.344724e+00,3.859297e+00
6.239359e-03,3.344724e+00,3.859297e+00
6.242159e-03,3.473367e+00,3.987940e+00
6.244959e-03,3.473367e+00,3.859297e+00
6.247759e-03,3.344724e+00,3.859297e+00
6.250559e-03,3.473367e+00,3.859297e+00
6.253359e-03,3.473367e+00,3.987940e+00
6.256159e-03,3.344724e+00,3.987940e+00
6.258959e-03,3.344724e+00,3.987940e+00
6.261759e-03,3.344724e+00,3.987940e+00
6.264559e-03,3.344724e+00,3.987940e+00
6.267359e-03,3.344724e+00,3.859297e+00
6.270159e-03,3.344724e+00,3.987940e+00
6.272959e-03,3.344724e+00,3.987940e+00
6.275759e-03,3.473367e+00,3.987940e+00
6.278559e-03,3.344724e+00,3.987940e+00
6.281359e-03,3.473367e+00,3.987940e+00
6.284159e-03,3.473367e+00,3.859297e+00
6.286959e-03,3.473367e+00,3.859297e+00
6.289759e-03,3.344724e+00,3.987940e+00
6.292559e-03,3.344724e+00,3.859297e+00
6.295359e-03,3.344724e+00,3.987940e+00
6.298159e-03,3.473367e+00,3.987940e+00
6.300959e-03,3.344724e+00,3.987940e+00
6.303759e-03,3.473367e+00,3.987940e+00
6.306559e-03,3.473367e+00,3.987940e+00
6.309359e-03,3.473367e+00,3.987940e+00
6.312159e-03,3.473367e+00,3.987940e+00
6.314959e-03,3.473367e+00,3.987940e+00
6.317759e-03,3.344724e+00,3.987940e+00
6.320559e-03,3.344724e+00,3.987940e+00
6.323359e-03,3.473367e+00,3.987940e+00
6.326159e-03,3.473367e+00,3.987940e+00
6.328959e-03,3.473367e+00,3.987940e+00
6.331759e-03,3.473367e+00,3.987940e+00
6.334559e-03,3.473367e+00,3.987940e+00
6.337359e-03,3.344724e+00,3.987940e+00
6.340159e-03,3.473367e+00,3.987940e+00
6.342959e-03,3.473367e+00,3.987940e+00
6.345759e-03,3.473367e+00,3.987940e+00
6.348559e-03,3.473367e+00,3.987940e+00
6.351359e-03,3.473367e+00,3.987940e+00
6.354159e-03,3.344724e+00,3.987940e+00
6.356959e-03,3.473367e+00,3.987940e+00
6.359760e-03,3.473367e+00,3.859297e+00
6.362560e-03,3.344724e+00,3.987940e+00
6.365360e-03,3.473367e+00,3.987940e+00
6.368160e-03,3.473367e+00,3.987940e+00
6.370960e-03,3.473367e+00,3.987940e+00
6.373760e-03,3.473367e+00,3.987940e+00
6.376560e-03,3.473367e+00,3.987940e+00
6.379360e-03,3.473367e+00,3.987940e+00
6.382160e-03,3.473367e+00,3.987940e+00
6.384960e-03,3.344724e+00,3.987940e+00
6.387760e-03,3.473367e+00,3.987940e+00
6.390560e-03,3.473367e+00,3.987940e+00
6.393360e-03,3.473367e+00,3.987940e+00
6.396160e-03,3.473367e+00,3.987940e+00
6.398960e-03,3.473367e+00,3.987940e+00
6.401760e-03,3.473367e+00,4.116583e+00
6.404560e-03,3.473367e+00,4.116583e+00
6.407360e-03,3.473367e+00,3.987940e+00
6.410160e-03,3.344724e+00,3.987940e+00
6.412960e-03,3.473367e+00,3.987940e+00
6.415760e-03,3.473367e+00,3.987940e+00
6.418560e-03,3.473367e+00,3.987940e+00
6.421360e-03,3.473367e+00,3.987940e+00
6.424160e-03,3.473367e+00,3.987940e+00
6.426960e-03,3.473367e+00,3.987940e+00
6.429760e-03,3.473367e+00,3.987940e+00
6.432560e-03,3.473367e+00,4.116583e+00
6.435360e-03,3.473367e+00,4.116583e+00
6.438160e-03,3.473367e+00,3.987940e+00
6.440960e-03,3.473367e+00,3.987940e+00
6.443760e-03,3.473367e+00,3.987940e+00
6.446560e-03,3.473367e+00,3.987940e+00
6.449360e-03,3.473367e+00,3.987940e+00
6.452160e-03,3.473367e+00,3.987940e+00
6.454960e-03,3.473367e+00,3.987940e+00
6.457760e-03,3.473367e+00,3.987940e+00
6.460560e-03,3.473367e+00,3.987940e+00
6.463360e-03,3.602010e+00,3.987940e+00
6.466160e-03,3.473367e+00,3.987940e+00
6.468960e-03,3.473367e+00,4.116583e+00
6.471760e-03,3.473367e+00,3.987940e+00
6.474560e-03,3.602010e+00,4.116583e+00
6.477360e-03,3.473367e+00,4.116583e+00
6.480160e-03,3.473367e+00,4.116583e+00
6.482960e-03,3.473367e+00,3.987940e+00
6.485760e-03,3.473367e+00,3.987940e+00
6.488560e-03,3.473367e+00,4.116583e+00
6.491360e-03,3.473367e+00,3.987940e+00
6.494160e-03,3.602010e+00,4.116583e+00
6.496961e-03,3.473367e+00,3.987940e+00
6.499761e-03,3.473367e+00,3.987940e+00
6.502561e-03,3.473367e+00,4.116583e+00
6.505361e-03,3.473367e+00,4.116583e+00
6.508161e-03,3.473367e+00,3.987940e+00
6.510961e-03,3.473367e+00,3.987940e+00
6.513761e-03,3.473367e+00,3.987940e+00
6.516561e-03,3.473367e+00,4.116583e+00
6.519361e-03,3.473367e+00,3.987940e+00
6.522161e-03,3.473367e+00,3.987940e+00
6.524961e-03,3.602010e+00,4.116583e+00
6.527761e-03,3.473367e+00,4.116583e+00
6.530561e-03,3.473367e+00,4.116583e+00
6.533361e-03,3.473367e+00,3.987940e+00
6.536161e-03,3.473367e+00,3.987940e+00
6.538961e-03,3.473367e+00,4.116583e+00
6.541761e-03,3.602010e+00,4.116583e+00
6.544561e-03,3.473367e+00,4.116583e+00
6.547361e-03,3.473367e+00,3.987940e+00
6.550161e-03,3.473367e+00,4.116583e+00
6.552961e-03,3.473367e+00,3.987940e+00
6.555761e-03,3.473367e+00,4.116583e+00
6.558561e-03,3.473367e+00,3.987940e+00
6.561361e-03,3.602010e+00,4.116583e+00
6.564161e-03,3.473367e+00,4.116583e+00
6.566961e-03,3.473367e+00,4.116583e+00
6.569761e-03,3.473367e+00,4.116583e+00
6.572561e-03,3.473367e+00,4.116583e+00
6.575361e-03,3.473367e+00,4.116583e+00
6.578161e-03,3.473367e+00,4.116583e+00
6.580961e-03,3.473367e+00,4.116583e+00
6.583761e-03,3.473367e+00,4.116583e+00
6.586561e-03,3.602010e+00,4.116583e+00
6.589361e-03,3.473367e+00,4.116583e+00
6.592161e-03,3.473367e+00,4.116583e+00
6.594961e-03,3.602010e+00,4.116583e+00
6.597761e-03,3.602010e+00,4.116583e+00
6.600561e-03,3.602010e+00,4.116583e+00
6.603361e-03,3.602010e+00,4.116583e+00
6.606161e-03,3.602010e+00,4.116583e+00
6.608961e-03,3.602010e+00,4.116583e+00
6.611761e-03,3.473367e+00,3.987940e+00
6.614561e-03,3.602010e+00,4.116583e+00
6.617361e-03,3.602010e+00,4.116583e+00
6.620161e-03,3.602010e+00,4.116583e+00
6.622961e-03,3.602010e+00,4.116583e+00
6.625761e-03,3.602010e+00,4.116583e+00
6.628561e-03,3.602010e+00,4.116583e+00
6.631361e-03,3.602010e+00,4.116583e+00
6.634161e-03,3.473367e+00,4.116583e+00
6.636962e-03,3.602010e+00,4.116583e+00
6.639762e-03,3.602010e+00,4.116583e+00
6.642562e-03,3.602010e+00,4.116583e+00
6.645362e-03,3.473367e+00,4.116583e+00
6.648162e-03,3.602010e+00,4.116583e+00
6.650962e-03,3.602010e+00,4.116583e+00
6.653762e-03,3.602010e+00,4.116583e+00
6.656562e-03,3.602010e+00,4.116583e+00
6.659362e-03,3.602010e+00,4.116583e+00
6.662162e-03,3.602010e+00,4.116583e+00
6.664962e-03,3.602010e+00,4.116583e+00
6.667762e-03,3.602010e+00,4.116583e+00
6.670562e-03,3.602010e+00,4.116583e+00
6.673362e-03,3.602010e+00,4.116583e+00
6.676162e-03,3.602010e+00,4.116583e+00
6.678962e-03,3.602010e+00,4.116583e+00
6.681762e-03,3.602010e+00,4.116583e+00
6.684562e-03,3.602010e+00,4.116583e+00
6.687362e-03,3.602010e+00,4.116583e+00
6.690162e-03,3.602010e+00,4.116583e+00
6.692962e-03,3.602010e+00,4.116583e+00
6.695762e-03,3.602010e+00,4.245226e+00
6.698562e-03,3.602010e+00,4.116583e+00
6.701362e-03,3.602010e+00,4.116583e+00
6.704162e-03,3.602010e+00,4.116583e+00
6.706962e-03,3.602010e+00,4.116583e+00
6.709762e-03,3.602010e+00,4.116583e+00
6.712562e-03,3.602010e+00,4.116583e+00
6.715362e-03,3.602010e+00,4.116583e+00
6.718162e-03,3.473367e+00,4.116583e+00
6.720962e-03,3.602010e+00,4.116583e+00
6.723762e-03,3.602010e+00,4.116583e+00
6.726562e-03,3.602010e+00,4.116583e+00
6.729362e-03,3.602010e+00,4.245226e+00
6.732162e-03,3.602010e+00,4.116583e+00
6.734962e-03,3.602010e+00,4.116583e+00
6.737762e-03,3.602010e+00,4.116583e+00
6.740562e-03,3.602010e+00,4.116583e+00
6.743362e-03,3.602010e+00,4.245226e+00
6.746162e-03,3.602010e+00,4.116583e+00
6.748962e-03,3.602010e+00,4.116583e+00
6.751762e-03,3.602010e+00,4.245226e+00
6.754562e-03,3.602010e+00,4.116583e+00
6.757362e-03,3.602010e+00,4.116583e+00
6.760162e-03,3.602010e+00,4.116583e+00
6.762962e-03,3.602010e+00,4.116583e+00
6.765762e-03,3.602010e+00,4.116583e+00
6.768562e-03,3.602010e+00,4.116583e+00
6.771362e-03,3.602010e+00,4.245226e+00
6.774163e-03,3.602010e+00,4.245226e+00
6.776963e-03,3.602010e+00,4.245226e+00
6.779763e-03,3.602010e+00,4.116583e+00
6.782563e-03,3.602010e+00,4.245226e+00
6.785363e-03,3.602010e+00,4.116583e+00
6.788163e-03,3.602010e+00,4.245226e+00
6.790963e-03,3.602010e+00,4.245226e+00
6.793763e-03,3.602010e+00,4.116583e+00
6.796563e-03,3.602010e+00,4.116583e+00
6.799363e-03,3.602010e+00,4.245226e+00
6.802163e-03,3.602010e+00,4.245226e+00
6.804963e-03,3.602010e+00,4.116583e+00
6.807763e-03,3.602010e+00,4.116583e+00
6.810563e-03,3.730654e+00,4.245226e+00
6.813363e-03,3.602010e+00,4.245226e+00
6.816163e-03,3.602010e+00,4.245226e+00
6.818963e-03,3.602010e+00,4.245226e+00
6.821763e-03,3.602010e+00,4.116583e+00
6.824563e-03,3.602010e+00,4.116583e+00
6.827363e-03,3.602010e+00,4.245226e+00
6.830163e-03,3.602010e+00,4.245226e+00
6.832963e-03,3.730654e+00,4.245226e+00
6.835763e-03,3.602010e+00,4.116583e+00
6.838563e-03,3.602010e+00,4.245226e+00
6.841363e-03,3.602010e+00,4.116583e+00
6.844163e-03,3.602010e+00,4.116583e+00
6.846963e-03,3.730654e+00,4.245226e+00
6.849763e-03,3.602010e+00,4.245226e+00
6.852563e-03,3.602010e+00,4.245226e+00
6.855363e-03,3.602010e+00,4.245226e+00
6.858163e-03,3.602010e+00,4.116583e+00
6.860963e-03,3.730654e+00,4.245226e+00
6.863763e-03,3.602010e+00,4.245226e+00
6.866563e-03,3.602010e+00,4.245226e+00
6.869363e-03,3.602010e+00,4.245226e+00
6.872163e-03,3.730654e+00,4.245226e+00
6.874963e-03,3.602010e+00,4.245226e+00
6.877763e-03,3.602010e+00,4.245226e+00
6.880563e-03,3.730654e+00,4.245226e+00
6.883363e-03,3.602010e+00,4.245226e+00
6.886163e-03,3.602010e+00,4.245226e+00
6.888963e-03,3.730654e+00,4.245226e+00
6.891763e-03,3.602010e+00,4.245226e+00
6.894563e-03,3.730654e+00,4.245226e+00
6.897363e-03,3.602010e+00,4.245226e+00
6.900163e-03,3.730654e+00,4.245226e+00
6.902963e-03,3.730654e+00,4.245226e+00
