sweep,filename,n_samples,duration_s,status,reason,rpot_ohm,residual_pct,divider_difference_ohm,maxima,peak_count_matches,max_peak_difference_V,clip_pct
forward,trace151.csv,500000,0.19999963999999998,ok,,710.209311105484,0.5860453324156529,-0.0006888945160881121,566.0,True,4.999835259145158e-07,0.0066
forward,trace152.csv,500000,0.19999963999999998,ok,,709.2810026816577,0.5892149505365532,0.0010026816577237696,566.0,True,4.993270638353753e-07,0.023
forward,trace153.csv,500000,0.19999963999999998,ok,,708.3042266877158,0.5891058360849437,0.004226687715799926,566.0,True,4.982022174804257e-07,0.0664
forward,trace154.csv,500000,0.19999963999999998,ok,,707.9062970753768,0.5885100229495044,-0.0037029246232123114,566.0,True,4.972206707476445e-07,0.0076
forward,trace155.csv,500000,0.19999963999999998,ok,,706.3577962001436,0.5933880910100606,-0.002203799856374644,567.0,True,4.974831107062982e-07,0.033
forward,trace156.csv,500000,0.19999963999999998,ok,,705.5950122076991,0.5951116680016889,-0.004987792300880756,567.0,True,4.977084470808579e-07,0.1966
forward,trace157.csv,500000,0.19999963999999998,ok,,705.1987588743999,0.5893226751596123,-0.0012411256001314541,566.0,True,4.998108976694837e-07,0.0666
forward,trace158.csv,500000,0.19999963999999998,ok,,704.8397497215353,0.5945351545173833,-0.00025027846470493387,567.0,True,4.973445675293675e-07,0.0552
forward,trace159.csv,500000,0.19999963999999998,ok,,704.077804425678,0.5946346312610751,-0.0021955743220587465,566.0,True,4.997920566296443e-07,0.0244
forward,trace160.csv,500000,0.19999963999999998,ok,,703.5241498006949,0.5948980173212446,0.0041498006949041155,566.0,True,4.990763596279812e-07,0.0028
forward,trace161.csv,500000,0.19999963999999998,ok,,702.5604833196544,0.59551833093862,0.0004833196544495877,567.0,True,4.980147043642802e-07,0.0436
forward,trace162.csv,500000,0.19999963999999998,ok,,701.5081606934432,0.5937858115009926,-0.0018393065568034217,566.0,True,4.978256706866802e-07,0.1208
forward,trace163.csv,500000,0.19999963999999998,ok,,703.356056857092,0.6017747935014487,-0.003943142908042319,566.0,True,4.992116088842202e-07,0.0424
forward,trace164.csv,500000,0.19999963999999998,ok,,699.7359487390632,0.5953374854277886,-0.004051260936762446,568.0,True,4.999621750489958e-07,0.1042
forward,trace165.csv,500000,0.19999963999999998,ok,,698.3144216975218,0.5966758324230121,0.0044216975218205334,569.0,True,4.999432672292414e-07,0.005
forward,trace166.csv,500000,0.19999963999999998,ok,,697.3017038402207,0.5957022322080632,0.0017038402207845138,568.0,True,4.999716368969676e-07,0.0324
forward,trace167.csv,500000,0.19999963999999998,ok,,698.8329479301646,0.5980102251182567,0.002947930164509671,572.0,True,4.995840146015951e-07,0.0118
forward,trace168.csv,500000,0.19999963999999998,ok,,698.0401653728661,0.5989626282548192,0.00016537286614948243,570.0,True,4.993382956008929e-07,0.0122
forward,trace169.csv,500000,0.19999963999999998,ok,,697.5164763272884,0.5980147170972122,-0.0035236727115943722,568.0,True,4.971639434581121e-07,0.1228
forward,trace170.csv,500000,0.19999963999999998,ok,,695.9581256292125,0.5974788606232356,-0.0018743707875046312,568.0,True,4.985422556100239e-07,0.0302
forward,trace171.csv,500000,0.19999963999999998,ok,,694.7965554442437,0.5976076374072328,-0.0034445557562321483,568.0,True,4.996653408667617e-07,0.002
forward,trace172.csv,500000,0.19999963999999998,ok,,693.3396464363582,0.5956425817767966,-0.00035356364185190614,568.0,True,4.997163969289176e-07,0.0718
forward,trace173.csv,500000,0.19999963999999998,ok,,693.7377045696613,0.5946714404747444,-0.0022954303386768515,567.0,True,4.993382223261733e-07,0.0666
forward,trace174.csv,500000,0.19999963999999998,ok,,692.2890510288486,0.595876341401211,-0.0009489711513879229,568.0,True,4.999055112087092e-07,0.0056
forward,trace175.csv,500000,0.19999963999999998,ok,,691.2302714363349,0.5959215030232219,0.00027143633485593455,568.0,True,4.988372109132611e-07,0.0152
forward,trace176.csv,500000,0.19999963999999998,ok,,690.4999676754978,0.596133676492476,-3.232450217183214e-05,568.0,True,4.998865468786029e-07,0.111
forward,trace177.csv,500000,0.19999963999999998,ok,,689.4179546194265,0.6020444934433715,-0.0020453805734632624,568.0,True,4.995272940844231e-07,0.0136
forward,trace178.csv,500000,0.19999963999999998,ok,,688.8921876521304,0.6026483457472551,0.0021876521303738627,569.0,True,4.997163491893275e-07,0.0094
forward,trace179.csv,500000,0.19999963999999998,ok,,687.9961653933697,0.594423254412737,-0.003834606630334747,570.0,True,4.994139068958958e-07,0.0688
forward,trace180.csv,500000,0.19999963999999998,ok,,688.2487913485257,0.6022512582078188,-0.0012086514742577492,569.0,True,4.999055038812372e-07,0.0264
forward,trace181.csv,500000,0.19999963999999998,ok,,687.0474237348249,0.587717817187611,-0.002576265175093795,569.0,True,4.997164311237867e-07,0.1138
forward,trace182.csv,500000,0.19999963999999998,ok,,686.6983608714814,0.5933018192103138,-0.0016391285186045934,569.0,True,4.997352934799082e-07,0.0796
